customer_unique_id,customer_type,language,customer_category,date_of_birth,minor,sex,marital_status
660906005,I,ENG,IND,1984-04-09 00:00:00,N,M,M
624976006,I,ENG,IND,1974-02-17 00:00:00,N,M,M
694906006,I,ENG,IND,1966-07-06 00:00:00,N,M,S
694916006,I,ENG,IND,1970-04-24 00:00:00,N,M,S
697986006,I,ENG,IND,1900-01-01 00:00:00,N,M,S
634996007,I,ENG,IND,1979-08-04 00:00:00,N,M,M
637946007,I,ENG,IND,1982-01-01 00:00:00,Y,M,M
639976007,I,ENG,IND,1980-12-22 00:00:00,N,M,M
660996007,I,ENG,IND,1989-02-13 00:00:00,N,M,S
658906008,I,ENG,IND,1987-05-05 00:00:00,N,M,S
683966009,I,ENG,IND,1994-04-25 00:00:00,N,M,S
623027000,I,ENG,IND,1984-11-05 00:00:00,N,M,S
623037000,I,ENG,IND,1969-10-16 00:00:00,N,M,M
623077000,I,ENG,IND,1979-03-22 00:00:00,N,M,M
624017000,I,ENG,IND,1965-03-27 00:00:00,N,M,M
624037000,I,ENG,IND,1982-09-07 00:00:00,N,M,S
683027000,I,ENG,IND,1979-02-14 00:00:00,N,M,M
606027001,I,ENG,IND,1983-08-03 00:00:00,N,M,S
625017001,I,ENG,IND,1980-12-26 00:00:00,N,M,M
626017002,I,ENG,IND,1959-03-13 00:00:00,N,M,M
635007002,I,ENG,IND,1900-01-01 00:00:00,N,M,M
637037002,I,ENG,IND,1976-04-10 00:00:00,N,M,M
637097002,I,ENG,IND,1980-07-25 00:00:00,N,M,M
638037002,I,ENG,IND,1969-07-06 00:00:00,N,M,M
638067002,I,ENG,IND,1968-01-05 00:00:00,N,M,M
638077002,I,ENG,IND,1964-04-23 00:00:00,N,M,M
638087002,I,ENG,IND,1973-03-13 00:00:00,N,M,S
639027002,I,ENG,IND,1978-12-20 00:00:00,N,M,M
639077002,I,ENG,IND,1971-05-12 00:00:00,N,M,M
639087002,I,ENG,IND,1984-02-04 00:00:00,N,M,S
640037002,I,ENG,IND,1983-05-01 00:00:00,N,M,S
640047002,I,ENG,IND,1985-09-12 00:00:00,N,M,S
640067002,I,ENG,IND,1986-10-05 00:00:00,N,M,S
641007002,I,ENG,IND,1987-09-19 00:00:00,N,M,S
641037002,I,ENG,IND,1991-06-12 00:00:00,N,M,S
641047002,I,ENG,IND,1972-08-11 00:00:00,N,M,S
644037002,I,ENG,IND,1982-07-04 00:00:00,N,M,S
644047002,I,ENG,IND,1986-07-24 00:00:00,N,M,S
644077002,I,ENG,IND,1984-02-06 00:00:00,N,F,M
661087002,I,ENG,IND,1971-02-02 00:00:00,N,M,M
662027003,I,ENG,IND,1974-05-02 00:00:00,N,M,M
666037003,I,ENG,IND,1972-01-20 00:00:00,N,M,S
667027003,I,ENG,IND,1990-06-06 00:00:00,N,M,S
683027003,I,ENG,IND,1992-01-11 00:00:00,N,M,S
607077004,I,ENG,IND,1992-10-21 00:00:00,N,M,S
694017004,I,ENG,IND,1992-07-31 00:00:00,N,M,S
606007006,I,ENG,IND,1988-07-27 00:00:00,N,M,S
608007006,I,ENG,IND,1988-10-01 00:00:00,N,M,M
610037006,I,ENG,IND,1987-07-18 00:00:00,N,M,S
610057006,I,ENG,IND,1978-11-30 00:00:00,N,M,S
613067006,I,ENG,IND,1992-10-02 00:00:00,N,M,S
645087006,I,ENG,IND,1978-05-10 00:00:00,N,M,M
645097006,I,ENG,IND,1971-03-23 00:00:00,N,M,M
646067006,I,ENG,IND,1983-09-02 00:00:00,N,M,M
649067006,I,ENG,IND,1982-06-15 00:00:00,N,M,M
620097009,I,ENG,IND,1994-05-05 00:00:00,N,M,S
694167000,I,ENG,IND,1969-10-26 00:00:00,N,F,S
640147001,I,ENG,IND,1986-09-10 00:00:00,N,M,S
633177002,I,ENG,IND,1974-04-27 00:00:00,N,M,S
607167003,I,ENG,IND,1985-10-01 00:00:00,N,M,S
675107003,I,ENG,IND,1990-06-16 00:00:00,N,F,S
609167004,I,ENG,IND,1973-07-07 00:00:00,N,M,M
694157005,I,ENG,IND,1984-02-18 00:00:00,N,M,M
696117005,I,ENG,IND,1984-08-01 00:00:00,N,M,S
697167005,I,ENG,IND,1957-09-15 00:00:00,N,M,M
650147006,I,ENG,IND,1990-04-04 00:00:00,N,M,S
651127006,I,ENG,IND,1963-09-20 00:00:00,N,M,M
666197008,I,ENG,IND,1978-04-14 00:00:00,N,M,S
612167009,I,ENG,IND,1973-07-15 00:00:00,N,M,M
616117009,I,ENG,IND,1976-07-24 00:00:00,N,M,M
674117009,I,ENG,IND,1976-02-13 00:00:00,N,M,M
683147009,I,ENG,IND,1969-10-01 00:00:00,N,M,M
649217000,I,ENG,IND,1985-05-26 00:00:00,N,M,M
669287000,I,ENG,IND,1966-10-15 00:00:00,N,M,M
676277000,I,ENG,IND,1980-06-26 00:00:00,N,M,M
692297000,I,ENG,IND,1978-03-27 00:00:00,N,M,M
685237002,I,ENG,IND,1980-01-03 00:00:00,N,M,M
645217003,I,ENG,IND,1989-10-09 00:00:00,N,M,S
683277003,I,ENG,IND,1982-03-03 00:00:00,N,M,S
605297005,I,ENG,IND,1990-07-16 00:00:00,N,F,S
613297005,I,ENG,IND,1991-12-23 00:00:00,N,M,S
654267005,I,ENG,IND,1991-11-15 00:00:00,N,M,M
657237005,I,ENG,IND,1993-11-22 00:00:00,N,M,S
636297006,I,ENG,IND,1976-04-26 00:00:00,N,M,M
640257006,I,ENG,IND,1979-11-05 00:00:00,N,M,M
662227006,I,ENG,IND,1985-02-11 00:00:00,N,F,S
605207008,I,ENG,IND,1975-10-18 00:00:00,N,M,M
641237008,I,ENG,IND,1986-06-20 00:00:00,N,M,M
691237008,I,ENG,IND,1972-06-17 00:00:00,N,F,M
615237009,I,ENG,IND,1988-02-24 00:00:00,N,M,S
636247009,I,ENG,IND,1995-08-15 00:00:00,N,M,S
601367000,I,ENG,IND,1983-01-03 00:00:00,N,M,M
605357000,I,ENG,IND,1988-11-10 00:00:00,N,M,M
605377000,I,ENG,IND,1987-04-17 00:00:00,N,M,M
607317000,I,ENG,IND,1980-07-22 00:00:00,N,M,M
620387000,I,ENG,IND,1990-01-24 00:00:00,N,M,S
621347000,I,ENG,IND,1982-08-01 00:00:00,N,M,S
676337000,I,ENG,IND,1992-08-16 00:00:00,N,M,S
630397002,I,ENG,IND,1986-11-08 00:00:00,N,M,S
658317003,I,ENG,IND,1985-03-03 00:00:00,N,M,S
675397004,I,ENG,IND,1992-04-12 00:00:00,N,F,M
691337004,I,ENG,IND,1982-07-07 00:00:00,N,M,S
628377005,I,ENG,IND,1984-02-05 00:00:00,N,M,S
656327005,I,ENG,IND,1983-08-16 00:00:00,N,M,S
687317006,I,ENG,IND,1994-06-09 00:00:00,N,F,S
687367008,I,ENG,IND,1987-09-09 00:00:00,N,M,S
635337009,I,ENG,IND,1990-12-13 00:00:00,N,M,S
679317009,I,ENG,IND,1973-11-29 00:00:00,N,M,M
602417000,I,ENG,IND,1985-04-24 00:00:00,N,F,M
662467000,I,ENG,IND,1993-06-20 00:00:00,N,M,M
681477000,I,ENG,IND,1999-04-20 00:00:00,N,M,S
636467002,I,ENG,IND,1975-08-27 00:00:00,N,M,M
659477002,I,ENG,IND,1991-03-23 00:00:00,N,M,S
698457003,I,ENG,IND,1976-03-19 00:00:00,N,M,S
607407004,I,ENG,IND,1968-07-18 00:00:00,N,M,M
647447004,I,ENG,IND,1997-06-06 00:00:00,N,M,S
642437005,I,ENG,IND,1983-02-02 00:00:00,N,M,M
642487005,I,ENG,IND,1983-11-01 00:00:00,N,M,S
643457005,I,ENG,IND,1975-05-15 00:00:00,N,M,M
649437005,I,ENG,IND,1989-06-27 00:00:00,N,M,S
696487005,I,ENG,IND,1985-09-21 00:00:00,N,F,M
614407006,I,ENG,IND,1958-12-18 00:00:00,N,M,M
602487007,I,ENG,IND,1980-07-27 00:00:00,N,M,M
625417007,I,ENG,IND,1994-08-12 00:00:00,N,M,S
637467008,I,ENG,IND,1981-03-01 00:00:00,N,M,S
697457008,I,ENG,IND,1987-12-02 00:00:00,N,F,S
634417009,I,ENG,IND,1972-12-06 00:00:00,N,M,M
635467009,I,ENG,IND,1900-01-01 00:00:00,N,M,M
692487009,I,ENG,IND,1985-12-27 00:00:00,N,M,M
652547001,I,ENG,IND,1985-10-19 00:00:00,N,M,S
677507001,I,ENG,IND,1994-07-06 00:00:00,N,M,S
647507002,I,ENG,IND,1973-07-26 00:00:00,N,M,M
647597002,I,ENG,IND,1962-10-04 00:00:00,N,M,M
660507004,I,ENG,IND,1972-09-05 00:00:00,N,M,S
685517005,I,ENG,IND,1992-04-17 00:00:00,N,M,S
636587009,I,ENG,IND,1985-05-23 00:00:00,N,M,M
663667001,I,ENG,IND,1970-04-20 00:00:00,N,M,M
695647003,I,ENG,IND,1989-11-05 00:00:00,N,F,S
633617004,I,ENG,IND,1984-06-06 00:00:00,N,M,S
677697005,I,ENG,IND,1988-09-29 00:00:00,N,F,S
600647006,I,ENG,IND,1981-12-11 00:00:00,N,M,M
687617006,I,ENG,IND,1979-04-14 00:00:00,N,M,M
690687006,I,ENG,IND,1986-04-27 00:00:00,N,M,S
692607006,I,ENG,IND,1973-10-01 00:00:00,N,M,M
692647006,I,ENG,IND,1988-03-16 00:00:00,N,M,S
616697008,I,ENG,IND,1981-12-14 00:00:00,N,M,M
650667008,I,ENG,IND,1967-05-31 00:00:00,N,M,M
673727000,I,ENG,IND,1984-04-07 00:00:00,N,M,S
672777002,I,ENG,IND,1992-09-21 00:00:00,N,F,S
697727002,I,ENG,IND,1985-02-22 00:00:00,N,M,S
618757005,I,ENG,IND,1984-07-28 00:00:00,N,F,M
671787005,I,ENG,IND,1993-03-29 00:00:00,N,M,S
632707008,I,ENG,IND,1994-05-01 00:00:00,N,M,S
656787008,I,ENG,IND,1986-02-20 00:00:00,N,M,S
628707009,I,ENG,IND,1976-04-30 00:00:00,N,M,S
628777009,I,ENG,IND,1985-03-01 00:00:00,N,F,M
629747009,I,ENG,IND,1977-12-13 00:00:00,N,F,M
653747009,I,ENG,IND,1992-02-29 00:00:00,N,M,S
654767009,I,ENG,IND,1977-05-24 00:00:00,N,M,M
672737009,I,ENG,IND,1974-03-03 00:00:00,N,M,M
685717009,I,ENG,IND,1990-07-15 00:00:00,N,F,S
645867000,I,ENG,IND,1993-11-09 00:00:00,N,M,S
683887000,I,ENG,IND,1982-08-08 00:00:00,N,M,M
605827001,I,ENG,IND,1956-03-03 00:00:00,N,M,M
649827004,I,ENG,IND,1978-05-16 00:00:00,N,M,M
651897005,I,ENG,IND,1993-05-17 00:00:00,N,F,S
661897005,I,ENG,IND,1990-10-29 00:00:00,N,F,S
603887006,I,ENG,IND,1989-09-05 00:00:00,N,M,S
606877006,I,ENG,IND,1985-07-07 00:00:00,N,M,M
637827006,I,ENG,IND,1967-03-27 00:00:00,N,M,S
615817007,I,ENG,IND,1984-11-04 00:00:00,N,M,S
619857007,I,ENG,IND,2001-08-23 00:00:00,Y,M,S
621837007,I,ENG,IND,1994-05-27 00:00:00,N,F,S
624837007,I,ENG,IND,1980-02-11 00:00:00,N,M,M
628897007,I,ENG,IND,1991-02-12 00:00:00,N,M,S
664827008,I,ENG,IND,1978-04-08 00:00:00,N,M,M
694857008,I,ENG,IND,1989-01-26 00:00:00,N,M,S
667827009,I,ENG,IND,1989-01-06 00:00:00,N,M,S
630967000,I,ENG,IND,1994-09-06 00:00:00,N,M,S
645927001,I,ENG,IND,1991-06-03 00:00:00,N,M,S
666947003,I,ENG,IND,1969-08-26 00:00:00,N,M,M
670917003,I,ENG,RSA,1993-03-03 00:00:00,N,M,S
624927004,I,ENG,IND,1983-05-13 00:00:00,N,F,S
633947005,I,ENG,IND,1992-08-12 00:00:00,N,M,S
621947007,I,ENG,IND,1982-04-05 00:00:00,N,M,S
630977007,I,ENG,IND,1981-01-16 00:00:00,N,M,M
658917007,I,ENG,IND,1990-04-25 00:00:00,N,M,S
636977009,I,ENG,IND,1981-10-20 00:00:00,N,M,S
620008000,I,ENG,IND,1970-11-13 00:00:00,N,M,M
625048000,I,ENG,IND,1982-08-15 00:00:00,N,M,M
621078001,I,ENG,IND,1970-03-07 00:00:00,N,M,M
624058001,I,ENG,IND,1993-02-02 00:00:00,N,M,S
627008003,I,ENG,IND,1973-07-21 00:00:00,N,M,M
679038003,I,ENG,IND,1981-12-14 00:00:00,N,M,M
625098004,I,ENG,IND,1987-04-09 00:00:00,N,M,S
636028004,I,ENG,IND,1982-02-03 00:00:00,N,M,M
648058004,I,ENG,IND,1977-10-11 00:00:00,N,M,M
682038005,I,ENG,IND,1990-09-23 00:00:00,N,M,S
692098005,I,ENG,IND,1994-10-10 00:00:00,N,F,S
616078006,I,ENG,IND,1982-08-27 00:00:00,N,M,M
634038006,I,ENG,IND,1984-01-03 00:00:00,N,M,S
617018007,I,ENG,IND,1988-05-23 00:00:00,N,M,M
617028007,I,ENG,IND,1963-10-01 00:00:00,N,M,M
617048007,I,ENG,IND,1976-07-10 00:00:00,N,M,M
619038007,I,ENG,IND,1980-07-14 00:00:00,N,M,M
673088007,I,ENG,IND,1986-09-25 00:00:00,N,M,S
697038007,I,ENG,IND,1976-04-05 00:00:00,N,M,M
630088008,I,ENG,IND,1970-05-30 00:00:00,N,M,M
683078008,I,ENG,RSA,1986-10-02 00:00:00,N,M,M
692018008,I,ENG,IND,1977-09-28 00:00:00,N,M,S
695088008,I,ENG,IND,1986-03-19 00:00:00,N,F,S
697028008,I,ENG,RSA,1983-01-10 00:00:00,N,M,M
626098009,I,ENG,IND,1991-06-10 00:00:00,N,M,S
640008009,I,ENG,IND,1988-11-02 00:00:00,N,M,S
684028009,I,ENG,IND,1980-05-15 00:00:00,N,M,M
641168000,I,ENG,IND,1989-11-18 00:00:00,N,M,S
643118000,I,ENG,IND,1991-05-17 00:00:00,N,M,S
607178003,I,ENG,IND,1982-04-30 00:00:00,N,M,S
629128003,I,ENG,IND,1978-11-15 00:00:00,N,M,M
684188003,I,ENG,IND,1997-12-15 00:00:00,N,M,S
663148004,I,ENG,RSA,1988-06-03 00:00:00,N,M,S
687118004,I,ENG,IND,1993-11-01 00:00:00,N,M,S
607178005,I,ENG,IND,1995-04-13 00:00:00,N,M,S
605148006,I,ENG,IND,1984-04-04 00:00:00,N,M,S
668128006,I,ENG,IND,1991-01-02 00:00:00,N,M,S
659148008,I,ENG,IND,1968-01-01 00:00:00,N,M,M
664118008,I,ENG,IND,1986-12-26 00:00:00,N,M,M
668148009,I,ENG,IND,1992-01-27 00:00:00,N,M,S
633238002,I,ENG,IND,1994-11-25 00:00:00,N,M,S
693288002,I,ENG,IND,1980-10-15 00:00:00,N,M,M
696268002,I,ENG,IND,1985-08-16 00:00:00,N,M,S
628278003,I,ENG,IND,1987-04-22 00:00:00,N,M,M
690208003,I,ENG,IND,1987-12-18 00:00:00,N,M,S
619208004,I,ENG,IND,1989-03-03 00:00:00,N,M,S
619218005,I,ENG,IND,1988-12-17 00:00:00,N,M,S
644208006,I,ENG,IND,1994-12-18 00:00:00,N,M,S
659228006,I,ENG,IND,1979-11-21 00:00:00,N,F,M
672278008,I,ENG,IND,1978-01-02 00:00:00,N,M,M
624228009,I,ENG,IND,1967-06-16 00:00:00,N,M,M
605318000,I,ENG,IND,1984-11-03 00:00:00,N,M,M
638368001,I,ENG,IND,1966-03-24 00:00:00,N,M,M
699358001,I,ENG,IND,1966-02-02 00:00:00,N,M,M
699368001,I,ENG,IND,1966-01-01 00:00:00,N,M,S
622328003,I,ENG,IND,1990-07-27 00:00:00,N,M,S
685378003,I,ENG,IND,1990-01-26 00:00:00,N,M,S
601308004,I,ENG,IND,1965-02-22 00:00:00,N,M,M
642338005,I,ENG,IND,1982-04-15 00:00:00,N,M,M
642368005,I,ENG,IND,1970-09-10 00:00:00,N,M,M
644368005,I,ENG,IND,1978-12-14 00:00:00,N,M,M
646368006,I,ENG,IND,1974-04-20 00:00:00,N,M,M
634388007,I,ENG,IND,1983-07-22 00:00:00,N,M,M
635368007,I,ENG,IND,1981-02-15 00:00:00,N,M,M
650318007,I,ENG,IND,1963-12-22 00:00:00,N,M,M
659318007,I,ENG,IND,1981-12-06 00:00:00,N,M,S
679378007,I,ENG,IND,1986-10-08 00:00:00,N,M,S
687308007,I,ENG,IND,1979-01-15 00:00:00,N,M,M
688308007,I,ENG,IND,1974-12-04 00:00:00,N,M,M
688348007,I,ENG,IND,1967-12-26 00:00:00,N,M,M
689318007,I,ENG,IND,1983-03-28 00:00:00,N,M,M
689368007,I,ENG,IND,1984-01-01 00:00:00,N,M,S
689398007,I,ENG,IND,1983-06-29 00:00:00,N,M,M
647368008,I,ENG,IND,1991-11-09 00:00:00,N,M,S
652388008,I,ENG,IND,1985-11-02 00:00:00,N,M,S
645318009,I,ENG,IND,1980-10-01 00:00:00,N,M,M
663328009,I,ENG,RSA,1989-10-05 00:00:00,N,F,M
670328009,I,ENG,IND,1993-07-10 00:00:00,N,F,S
645448000,I,ENG,IND,1991-11-07 00:00:00,N,F,S
698478000,I,ENG,IND,1993-03-25 00:00:00,N,M,S
661438002,I,ENG,IND,1988-10-09 00:00:00,N,F,S
684408002,I,ENG,IND,1979-03-29 00:00:00,N,M,M
649438003,I,ENG,IND,1983-12-08 00:00:00,N,M,S
649458003,I,ENG,IND,1980-02-14 00:00:00,N,M,M
651418003,I,ENG,IND,1967-11-21 00:00:00,N,M,S
680488003,I,ENG,IND,1984-09-24 00:00:00,N,M,S
687458003,I,ENG,IND,1978-07-11 00:00:00,N,M,M
614498004,I,ENG,IND,1988-04-23 00:00:00,N,F,S
616438004,I,ENG,IND,1990-01-15 00:00:00,N,F,S
640438004,I,ENG,IND,1970-01-25 00:00:00,N,M,M
605458006,I,ENG,IND,1985-02-17 00:00:00,N,M,M
656448006,I,ENG,IND,1978-06-14 00:00:00,N,M,M
629438007,I,ENG,IND,1984-11-24 00:00:00,N,M,S
636428007,I,ENG,IND,1982-12-07 00:00:00,N,M,M
643408007,I,ENG,IND,1984-04-14 00:00:00,N,M,M
612418008,I,ENG,IND,1979-02-02 00:00:00,N,M,M
630448008,I,ENG,IND,1982-06-04 00:00:00,N,M,S
605498009,I,ENG,IND,1986-05-12 00:00:00,N,M,S
631518000,I,ENG,IND,1986-07-02 00:00:00,N,F,S
691538001,I,ENG,IND,1974-02-13 00:00:00,N,M,M
665578003,I,ENG,IND,1983-06-05 00:00:00,N,M,S
641528005,I,ENG,IND,1987-12-12 00:00:00,N,M,M
652548005,I,ENG,IND,1977-06-26 00:00:00,N,M,M
654588005,I,ENG,IND,1961-02-01 00:00:00,N,M,M
656548006,I,ENG,IND,1988-05-01 00:00:00,N,M,S
681538006,I,ENG,IND,1985-03-14 00:00:00,N,F,M
674508007,I,ENG,IND,1970-12-07 00:00:00,N,M,M
653538008,I,ENG,IND,1990-10-10 00:00:00,N,M,S
671558008,I,ENG,IND,1963-11-18 00:00:00,N,F,M
672528008,I,ENG,IND,1982-12-10 00:00:00,N,M,M
641548009,I,ENG,IND,1987-06-07 00:00:00,N,F,S
632618000,I,ENG,IND,1985-04-20 00:00:00,N,M,S
637618000,I,ENG,RSA,1970-08-10 00:00:00,N,M,M
663698000,I,ENG,IND,1989-11-18 00:00:00,N,F,S
666608000,I,ENG,RSA,1990-05-17 00:00:00,N,M,S
673658000,I,ENG,IND,1990-08-20 00:00:00,N,F,S
675638000,I,ENG,IND,1983-12-07 00:00:00,N,M,S
682648001,I,ENG,IND,1995-01-02 00:00:00,N,F,S
678608002,I,ENG,IND,1987-03-15 00:00:00,N,M,M
616648003,I,ENG,IND,1994-10-31 00:00:00,N,M,S
619608003,I,ENG,IND,1992-12-30 00:00:00,N,M,S
621688003,I,ENG,IND,1992-11-13 00:00:00,N,M,S
626668003,I,ENG,IND,1970-03-10 00:00:00,N,M,M
642668003,I,ENG,IND,1990-06-18 00:00:00,N,M,S
661688003,I,ENG,IND,1974-01-03 00:00:00,N,F,M
666648003,I,ENG,IND,1982-10-15 00:00:00,N,M,S
671678003,I,ENG,IND,1981-10-11 00:00:00,N,M,S
612618004,I,ENG,IND,1986-10-09 00:00:00,N,F,M
618658007,I,ENG,IND,1985-08-25 00:00:00,N,M,S
619618007,I,ENG,IND,1994-09-16 00:00:00,N,F,S
625608007,I,ENG,IND,1979-08-03 00:00:00,N,M,M
635658008,I,ENG,IND,1990-02-14 00:00:00,N,M,S
677698008,I,ENG,IND,1992-01-26 00:00:00,N,F,S
695608008,I,ENG,IND,1988-10-25 00:00:00,N,M,S
658668009,I,ENG,IND,1983-10-14 00:00:00,N,F,M
650718000,I,ENG,IND,1970-10-13 00:00:00,N,M,M
657708000,I,ENG,IND,1982-11-28 00:00:00,N,M,M
679738000,I,ENG,IND,1982-05-28 00:00:00,N,M,M
625728001,I,ENG,IND,1968-07-28 00:00:00,N,M,M
681708002,I,ENG,RSA,1991-09-28 00:00:00,N,F,S
633728003,I,ENG,IND,1973-06-20 00:00:00,N,M,S
633758003,I,ENG,IND,1975-08-05 00:00:00,N,M,M
642798003,I,ENG,IND,1985-05-05 00:00:00,N,M,S
649788003,I,ENG,IND,1991-03-26 00:00:00,N,M,S
653768003,I,ENG,IND,1974-06-07 00:00:00,N,M,M
668798003,I,ENG,IND,1985-02-12 00:00:00,N,M,S
671708003,I,ENG,IND,1987-03-07 00:00:00,N,F,S
603708004,I,ENG,IND,1968-10-30 00:00:00,N,M,M
603738004,I,ENG,IND,1965-12-26 00:00:00,N,M,M
604718004,I,ENG,IND,1986-08-01 00:00:00,N,M,S
628798005,I,ENG,IND,1976-09-03 00:00:00,N,M,S
629728005,I,ENG,IND,1983-11-25 00:00:00,N,M,S
692778006,I,ENG,IND,1967-10-18 00:00:00,N,M,M
695728006,I,ENG,IND,1983-05-03 00:00:00,N,M,S
612788007,I,ENG,IND,1981-10-14 00:00:00,N,M,S
605758008,I,ENG,IND,1965-04-30 00:00:00,N,M,M
605798008,I,ENG,IND,1975-12-23 00:00:00,N,M,M
613718009,I,ENG,IND,1986-08-14 00:00:00,N,M,S
692708009,I,ENG,IND,1986-04-17 00:00:00,N,M,S
699738009,I,ENG,IND,1990-10-18 00:00:00,N,M,S
610898002,I,ENG,IND,1987-02-21 00:00:00,N,M,S
668828003,I,ENG,IND,1950-08-04 00:00:00,N,M,M
628828004,I,ENG,IND,1989-12-17 00:00:00,N,F,S
656858004,I,ENG,IND,1987-08-22 00:00:00,N,F,M
614898005,I,ENG,IND,1968-04-26 00:00:00,N,M,M
623848005,I,ENG,IND,1994-11-23 00:00:00,N,F,S
638878005,I,ENG,IND,1985-06-23 00:00:00,N,F,S
644848005,I,ENG,IND,1984-05-27 00:00:00,N,M,S
672808005,I,ENG,IND,1993-06-13 00:00:00,N,M,S
638828006,I,ENG,IND,1985-12-12 00:00:00,N,M,S
666828006,I,ENG,RSA,1976-10-19 00:00:00,N,M,M
684878006,I,ENG,IND,1992-11-11 00:00:00,N,M,S
605878007,I,ENG,IND,1968-07-05 00:00:00,N,M,M
612808007,I,ENG,IND,1979-10-11 00:00:00,N,M,M
626888007,I,ENG,IND,1986-07-07 00:00:00,N,M,S
674868007,I,ENG,IND,1984-08-27 00:00:00,N,M,S
678898008,I,ENG,IND,1978-06-10 00:00:00,N,M,M
692898008,I,ENG,IND,1998-11-21 00:00:00,Y,M,S
644858009,I,ENG,IND,1980-02-21 00:00:00,N,M,M
651998001,I,ENG,IND,1985-10-25 00:00:00,N,M,S
694948002,I,ENG,IND,1987-11-08 00:00:00,N,M,S
617958003,I,ENG,RSA,1978-12-10 00:00:00,N,M,M
627918003,I,ENG,IND,1980-11-04 00:00:00,N,M,M
633968003,I,ENG,IND,1978-08-31 00:00:00,N,M,M
634928003,I,ENG,IND,1981-01-31 00:00:00,N,M,M
642918003,I,ENG,RSA,1967-04-14 00:00:00,N,M,M
646918003,I,ENG,RSA,1985-08-01 00:00:00,N,M,S
680918003,I,ENG,IND,1986-11-24 00:00:00,N,M,S
680988003,I,ENG,IND,1984-08-27 00:00:00,N,F,S
691978003,I,ENG,IND,1987-04-18 00:00:00,N,M,S
604978004,I,ENG,IND,1984-01-07 00:00:00,N,M,M
606978005,I,ENG,IND,1987-02-12 00:00:00,N,M,S
641968005,I,ENG,IND,1967-08-21 00:00:00,N,F,M
643978005,I,ENG,IND,1987-08-27 00:00:00,N,M,M
667948005,I,ENG,IND,1986-02-14 00:00:00,N,M,S
614958006,I,ENG,IND,1981-01-04 00:00:00,N,M,M
612948007,I,ENG,IND,1984-01-01 00:00:00,N,M,S
612988007,I,ENG,IND,1969-01-15 00:00:00,N,M,M
694918007,I,ENG,IND,1990-06-03 00:00:00,N,M,S
610958008,I,ENG,IND,1974-09-09 00:00:00,N,M,M
628948008,I,ENG,IND,1979-07-15 00:00:00,N,M,M
656908008,I,ENG,IND,1993-06-16 00:00:00,N,M,S
615948009,I,ENG,IND,1992-07-16 00:00:00,N,M,S
603099000,I,ENG,IND,1990-12-25 00:00:00,N,F,S
604099000,I,ENG,IND,1992-10-01 00:00:00,N,F,M
641089000,I,ENG,RSA,1990-09-16 00:00:00,N,M,S
657009000,I,ENG,IND,1983-04-06 00:00:00,N,M,S
657049000,I,ENG,IND,1981-06-21 00:00:00,N,M,M
687029000,I,ENG,IND,1969-05-26 00:00:00,N,F,M
681009001,I,ENG,IND,1974-01-08 00:00:00,N,M,M
638049002,I,ENG,RSA,1989-03-14 00:00:00,N,F,S
661049003,I,ENG,IND,1991-04-20 00:00:00,N,M,S
675019003,I,ENG,IND,1978-11-26 00:00:00,N,F,M
682069003,I,ENG,IND,1992-05-28 00:00:00,N,M,S
601089004,I,ENG,IND,1983-11-06 00:00:00,N,M,M
637059004,I,ENG,IND,1984-02-24 00:00:00,N,M,S
648049004,I,ENG,IND,1997-11-04 00:00:00,Y,M,S
667069004,I,ENG,IND,1994-05-18 00:00:00,N,M,S
637039006,I,ENG,IND,1979-12-12 00:00:00,N,M,S
653079006,I,ENG,IND,1995-04-12 00:00:00,N,M,S
691049006,I,ENG,IND,1986-06-22 00:00:00,N,M,S
602039007,I,ENG,IND,1983-12-12 00:00:00,N,M,S
644039007,I,ENG,IND,1975-11-07 00:00:00,N,M,M
644069007,I,ENG,IND,1980-02-29 00:00:00,N,M,M
644079007,I,ENG,IND,1978-11-21 00:00:00,N,M,S
645059007,I,ENG,IND,1987-03-25 00:00:00,N,M,S
645069007,I,ENG,IND,1980-07-06 00:00:00,N,M,S
681029008,I,ENG,IND,1981-08-28 00:00:00,N,F,M
604059009,I,ENG,IND,1995-11-27 00:00:00,N,M,S
617009009,I,ENG,IND,1977-06-26 00:00:00,N,M,M
635049009,I,ENG,IND,1983-10-05 00:00:00,N,M,S
659049009,I,ENG,IND,1979-01-07 00:00:00,N,M,M
693039009,I,ENG,IND,1979-03-07 00:00:00,N,M,S
678169000,I,ENG,IND,1962-09-06 00:00:00,N,M,M
632129001,I,ENG,IND,1991-03-11 00:00:00,N,M,S
643119001,I,ENG,IND,1982-07-21 00:00:00,N,M,M
675159001,I,ENG,IND,1987-06-19 00:00:00,N,F,M
630129002,I,ENG,IND,1985-09-27 00:00:00,N,M,S
633169002,I,ENG,IND,1983-06-29 00:00:00,N,F,M
635159002,I,ENG,IND,1983-02-05 00:00:00,N,F,S
645129002,I,ENG,IND,1983-08-20 00:00:00,N,M,S
654119002,I,ENG,IND,1994-01-04 00:00:00,N,M,S
622179003,I,ENG,IND,1982-06-06 00:00:00,N,M,S
637109004,I,ENG,IND,1990-02-05 00:00:00,N,F,S
647189004,I,ENG,IND,1990-05-12 00:00:00,N,M,S
648179004,I,ENG,IND,1992-03-15 00:00:00,N,F,S
619169005,I,ENG,IND,1982-09-02 00:00:00,N,M,M
