customer_unique_id,val_dt,bal
351717002,9/16/2019,8.81
356246001,9/16/2019,1.79
166392000,9/16/2019,505351.16
649788003,9/16/2019,186.13
522797002,9/16/2019,60148.09
36387002,9/16/2019,46107.36
681029008,9/16/2019,4794.3
548622003,9/16/2019,2770.7
26155006,9/16/2019,4740.0
470320003,9/16/2019,697.61
680585008,9/16/2019,50718.51
333863004,9/16/2019,11247.26
567913010,9/16/2019,9.0
578427014,9/16/2019,5329.91
118876006,9/16/2019,1073.73
238126006,9/16/2019,47.85
498615003,9/16/2019,27.96
305303007,9/16/2019,380.12
220214008,9/16/2019,84.25
510697002,9/16/2019,11578.12
545288008,9/16/2019,71153.11
539090000,9/16/2019,30014.61
963990002,9/16/2019,6012.63
7891018,9/16/2019,84976.11
355977012,9/16/2019,200.66
42038005,9/16/2019,11278.84
484867001,9/16/2019,94.57
361598009,9/16/2019,21122.69
832522003,9/16/2019,59571.19
126472009,9/16/2019,26656.54
88229002,9/16/2019,78700.38
82276003,9/16/2019,63.03
214269006,9/16/2019,300805.29
767261002,9/16/2019,23668.17
515430002,9/16/2019,1268.16
325600001,9/16/2019,41810.31
931107004,9/16/2019,0.0
937165002,9/16/2019,33784.18
532977009,9/16/2019,56.67
60072004,9/16/2019,5681.22
531728008,9/16/2019,1167.6
625892007,9/16/2019,120.26
426513008,9/16/2019,5965.96
333804012,9/16/2019,4213.59
336812005,9/16/2019,3000.0
517233001,9/16/2019,1000.0
713731007,9/16/2019,12000.0
677104000,9/16/2019,51.42
314885004,9/16/2019,71.09
333505005,9/16/2019,4.66
524668001,9/16/2019,90.03
644047002,9/16/2019,565.41
440722003,9/16/2019,135.18
343002008,9/16/2019,972.65
11976002,9/16/2019,2125.87
112506001,9/16/2019,15916.52
563681009,9/16/2019,80.54
355866002,9/16/2019,3384.04
342464008,9/16/2019,2126.73
623610007,9/16/2019,20955.96
575515006,9/16/2019,1182.06
795160003,9/16/2019,5607.55
476654019,9/16/2019,386.07
721054009,9/16/2019,3246.0
336544008,9/16/2019,61374.49
44569002,9/16/2019,446642.65
997261006,9/16/2019,21.11
325854011,9/16/2019,9729.3
42569006,9/16/2019,8184.25
175811005,9/16/2019,529.46
66972000,9/16/2019,70.83
332108006,9/16/2019,1711.18
666204007,9/16/2019,241513.96
151940000,9/16/2019,11913.99
963654003,9/16/2019,4012.99
923594000,9/16/2019,8000.0
366189002,9/16/2019,5234.89
177700000,9/16/2019,2307.37
547953008,9/16/2019,981.23
532336007,9/16/2019,1.34
241699004,9/16/2019,280.28
570059005,9/16/2019,1291.58
610086001,9/16/2019,26774.13
246128007,9/16/2019,9750439.6
441128001,9/16/2019,63016.32
928223007,9/16/2019,62.37
271663007,9/16/2019,15440.97
990014007,9/16/2019,98.96
819321004,9/16/2019,19026.05
294440006,9/16/2019,38363.53
203139009,9/16/2019,8883.29
969124003,9/16/2019,12.68
651233006,9/16/2019,54576.13
235313006,9/16/2019,37460.09
704655000,9/16/2019,7558.13
304676002,9/16/2019,2148.39
929187004,9/16/2019,30954.47
252190005,9/16/2019,1180.6
699899000,9/16/2019,6.79
782844009,9/16/2019,323.38
494822008,9/16/2019,19172.96
937223007,9/16/2019,45125.57
732995007,9/16/2019,6.61
465530013,9/16/2019,28525.71
98675004,9/16/2019,1695.7
666416005,9/16/2019,202.0
246355007,9/16/2019,5.43
636183005,9/16/2019,38649.82
898997006,9/16/2019,5534.3
574262001,9/16/2019,336.74
192323008,9/16/2019,178.91
628489001,9/16/2019,3950.0
590634005,9/16/2019,50.83
685046005,9/16/2019,12.18
123475007,9/16/2019,30000.0
27006008,9/16/2019,528.67
602246006,9/16/2019,4167.15
608506005,9/16/2019,42476.33
347406019,9/16/2019,386.58
315179012,9/16/2019,2849.93
367679016,9/16/2019,16.06
865052004,9/16/2019,9927.32
630161004,9/16/2019,62.88
609315004,9/16/2019,1712.25
408710007,9/16/2019,103180.7
162290007,9/16/2019,33368.24
608596004,9/16/2019,1020.23
935752003,9/16/2019,75571.64
632296001,9/16/2019,106014.42
393320009,9/16/2019,4138.23
91675005,9/16/2019,490916.26
393152000,9/16/2019,8938.21
611062003,9/16/2019,15490.24
504719002,9/16/2019,10013.37
969273007,9/16/2019,9592.25
648905009,9/16/2019,32.49
603540009,9/16/2019,31122.03
741845006,9/16/2019,21000.09
83674013,9/16/2019,3799.31
389228009,9/16/2019,26842.5
236105000,9/16/2019,55502.36
241980004,9/16/2019,81566.69
616946005,9/16/2019,3444.02
585645004,9/16/2019,13184.72
901333008,9/16/2019,44.2
185179004,9/16/2019,2825851.09
617582013,9/16/2019,295.63
364977013,9/16/2019,183.44
625728001,9/16/2019,3280.38
693245004,9/16/2019,2718.56
320283016,9/16/2019,17879.0
449005001,9/16/2019,951.93
320602009,9/16/2019,24090.93
190532001,9/16/2019,58035.0
49505005,9/16/2019,404.53
773689006,9/16/2019,215411.23
798336007,9/16/2019,234347.05
617255003,9/16/2019,94.79
682839002,9/16/2019,344857.62
421289002,9/16/2019,191.74
292539005,9/16/2019,123744.37
382158012,9/16/2019,109.0
870350001,9/16/2019,95.38
50670012,9/16/2019,1038.04
687365005,9/16/2019,1536.97
504645007,9/16/2019,38.5
579834003,9/16/2019,8399.27
61376010,9/16/2019,30022.92
354581005,9/16/2019,561.29
449987011,9/16/2019,397.84
203622002,9/16/2019,732.76
334947009,9/16/2019,41762.85
83655001,9/16/2019,1952.63
512910011,9/16/2019,42219.34
176953003,9/16/2019,75146.13
684805003,9/16/2019,2465.93
385144017,9/16/2019,809.9
671869001,9/16/2019,6073.89
532336007,9/16/2019,0.47
93583002,9/16/2019,49.96
112110005,9/16/2019,8.62
861493006,9/16/2019,724.32
784919001,9/16/2019,5504.36
352354015,9/16/2019,102.83
304784002,9/16/2019,154.78
746915002,9/16/2019,2612.86
680046008,9/16/2019,174.48
963461003,9/16/2019,21119.85
314325003,9/16/2019,343531.99
179093000,9/16/2019,690.12
616618014,9/16/2019,12566.12
81294007,9/16/2019,0.12
550308005,9/16/2019,844.02
54925001,9/16/2019,3194.87
47127000,9/16/2019,3125.42
678456001,9/16/2019,287.63
504884000,9/16/2019,48314.75
998409007,9/16/2019,358.13
528395008,9/16/2019,114.02
541868008,9/16/2019,682.3
963203007,9/16/2019,82.51
910272009,9/16/2019,4728.42
546009004,9/16/2019,888.2
602639009,9/16/2019,0.0
692031005,9/16/2019,16393.36
452849012,9/16/2019,19.98
807676007,9/16/2019,16315.98
466045007,9/16/2019,326.17
469562003,9/16/2019,526.71
647684008,9/16/2019,37106.63
75951002,9/16/2019,1087083.48
22834007,9/16/2019,2450.76
754805003,9/16/2019,164.53
214269006,9/16/2019,4.43
481550005,9/16/2019,5581.24
550037007,9/16/2019,15053.4
494279019,9/16/2019,5138.01
598331004,9/16/2019,7.63
772010006,9/16/2019,297017.11
723935007,9/16/2019,10019.86
919570000,9/16/2019,26.36
53941019,9/16/2019,41613.6
770140001,9/16/2019,14084.68
744955007,9/16/2019,257.04
91575000,9/16/2019,5847.79
98468000,9/16/2019,1066.33
264580003,9/16/2019,8848.76
804626007,9/16/2019,58322.89
446526005,9/16/2019,88889.16
409950009,9/16/2019,7188.68
955043009,9/16/2019,199.33
512174007,9/16/2019,466.8
701100009,9/16/2019,179.97
916943008,9/16/2019,7575.48
736012002,9/16/2019,43.92
456351004,9/16/2019,10533.61
414857000,9/16/2019,175.89
678754005,9/16/2019,22.24
919242009,9/16/2019,50.94
588620007,9/16/2019,2770.05
520846001,9/16/2019,139711.18
666902008,9/16/2019,168.94
98864005,9/16/2019,3.6
687021009,9/16/2019,14066.38
229659009,9/16/2019,8550.24
93906004,9/16/2019,39668.05
428292007,9/16/2019,3812.52
455627018,9/16/2019,715.75
443126016,9/16/2019,9.95
617739008,9/16/2019,24072.38
249034000,9/16/2019,100.0
415751000,9/16/2019,6656.14
17455001,9/16/2019,4.14
174814008,9/16/2019,33183.56
405751003,9/16/2019,0.0
17236001,9/16/2019,4135.8
768192005,9/16/2019,406.55
575720008,9/16/2019,16100.81
346424008,9/16/2019,49.47
630243000,9/16/2019,37738.13
557624010,9/16/2019,50.0
693364003,9/16/2019,65.45
544525007,9/16/2019,12529.02
400954000,9/16/2019,56777.03
308796011,9/16/2019,51688.65
354596002,9/16/2019,4649.39
963500006,9/16/2019,282.82
538089014,9/16/2019,8244.84
525271012,9/16/2019,2861.73
612256009,9/16/2019,39.17
69446007,9/16/2019,320.4
124424008,9/16/2019,1193.14
983821005,9/16/2019,21423.21
432686012,9/16/2019,16.12
388453006,9/16/2019,7.83
215584000,9/16/2019,13.09
316228000,9/16/2019,43201.79
556657009,9/16/2019,1.33
938713005,9/16/2019,8747.48
413525014,9/16/2019,195.12
437062004,9/16/2019,26.42
477897008,9/16/2019,218846.99
154050009,9/16/2019,128232.22
239345000,9/16/2019,11491.69
715965007,9/16/2019,5015.94
651635000,9/16/2019,2.69
306288016,9/16/2019,129.58
663698000,9/16/2019,1020889.3
982870005,9/16/2019,15080.04
920955003,9/16/2019,185.16
785115006,9/16/2019,29.62
617660007,9/16/2019,7659.58
587817009,9/16/2019,992.5
566110001,9/16/2019,1303.36
933949000,9/16/2019,1092.39
772389000,9/16/2019,300045.29
96346001,9/16/2019,12385.6
354323003,9/16/2019,17498.45
568906007,9/16/2019,1805743.85
423865007,9/16/2019,13.03
996543008,9/16/2019,96.49
730196000,9/16/2019,8655.05
600104008,9/16/2019,540.16
193853005,9/16/2019,39.55
931330007,9/16/2019,37.24
363673000,9/16/2019,1083.23
771510009,9/16/2019,21143.08
625017001,9/16/2019,11.28
659436004,9/16/2019,38469.37
491024017,9/16/2019,50036.06
657526005,9/16/2019,47483.03
939812007,9/16/2019,35357.23
426513008,9/16/2019,3.84
473320000,9/16/2019,78.76
224387003,9/16/2019,42326.4
983000,9/16/2019,531.56
678420008,9/16/2019,123.98
171897008,9/16/2019,339.58
919146007,9/16/2019,32.91
5775003,9/16/2019,322.68
153140002,9/16/2019,23944.76
522473007,9/16/2019,3103.47
904471004,9/16/2019,765.41
370534016,9/16/2019,545377.06
782639007,9/16/2019,566.65
918844007,9/16/2019,41.28
313324003,9/16/2019,2177.24
33020001,9/16/2019,232.07
499637000,9/16/2019,300.38
613612004,9/16/2019,211890.36
301024019,9/16/2019,22907.91
304190003,9/16/2019,310.98
347564000,9/16/2019,4381.41
810640002,9/16/2019,0.34
528904002,9/16/2019,10051.52
968050090,9/16/2019,13859.07
620476003,9/16/2019,1500.4
98152002,9/16/2019,348.83
300588006,9/16/2019,24192.43
625161008,9/16/2019,2.66
759905007,9/16/2019,85.44
837581000,9/16/2019,40378.31
453960009,9/16/2019,61334.25
569667000,9/16/2019,2363.4
656354003,9/16/2019,5180.25
575231003,9/16/2019,879.48
7971005,9/16/2019,814.01
442015001,9/16/2019,112194.73
691130007,9/16/2019,1703.69
370136001,9/16/2019,9801.99
633863003,9/16/2019,17347.5
422056001,9/16/2019,42.73
994503004,9/16/2019,95.87
489647009,9/16/2019,4080.74
93302015,9/16/2019,38.02
435755000,9/16/2019,36.37
308699012,9/16/2019,2668.03
199410005,9/16/2019,746.89
320255016,9/16/2019,34.79
562987000,9/16/2019,26.38
209632004,9/16/2019,68148.8
344016005,9/16/2019,2645.84
424380009,9/16/2019,50814.51
619471003,9/16/2019,52.95
161005003,9/16/2019,63.27
328674003,9/16/2019,71401.5
166167002,9/16/2019,2328.61
714391008,9/16/2019,5000.0
475304002,9/16/2019,10218.67
909178003,9/16/2019,100.21
9892004,9/16/2019,45483.94
686065003,9/16/2019,30618.26
389085019,9/16/2019,1172.02
658116005,9/16/2019,8658.89
793880006,9/16/2019,0.11
930611005,9/16/2019,5204.93
325206004,9/16/2019,18.95
63646016,9/16/2019,66380.8
90575006,9/16/2019,8149.98
709885008,9/16/2019,6710.56
710327004,9/16/2019,6176.8
831290001,9/16/2019,60498.52
69336005,9/16/2019,0.0
234558004,9/16/2019,4564.52
463826001,9/16/2019,432.51
631329009,9/16/2019,175.08
326649003,9/16/2019,37387.53
633376003,9/16/2019,5103.27
581847000,9/16/2019,10536.22
898752006,9/16/2019,124.22
751780002,9/16/2019,25.07
311637003,9/16/2019,27100.94
74835018,9/16/2019,166322.5
666624003,9/16/2019,129.6
620387000,9/16/2019,2.73
87515003,9/16/2019,263.83
799515006,9/16/2019,5514.15
916187006,9/16/2019,2118.78
507346009,9/16/2019,73572.22
331148019,9/16/2019,75.94
625624004,9/16/2019,7182.92
817343002,9/16/2019,1500.61
55363003,9/16/2019,20132.39
77651002,9/16/2019,19355.35
885553008,9/16/2019,10801.25
792131004,9/16/2019,0.92
788975009,9/16/2019,5000.0
42986018,9/16/2019,4189.93
188242007,9/16/2019,5470.4
627886002,9/16/2019,44.28
505739003,9/16/2019,100316.3
66203007,9/16/2019,0.78
174434009,9/16/2019,47637.75
545276012,9/16/2019,17366.0
420975016,9/16/2019,11039.5
525679002,9/16/2019,60909.06
454806011,9/16/2019,9674.71
627008003,9/16/2019,20227.19
793632006,9/16/2019,18.5
145726004,9/16/2019,61571.17
614259006,9/16/2019,10657.78
199862000,9/16/2019,2202.06
397892001,9/16/2019,3694.67
256634007,9/16/2019,108653.32
625459004,9/16/2019,76.88
634479004,9/16/2019,2118.89
446643007,9/16/2019,4.48
518381005,9/16/2019,29.84
505636002,9/16/2019,154622.19
480207006,9/16/2019,55.02
789931007,9/16/2019,562.63
71281000,9/16/2019,82183.48
669149005,9/16/2019,0.61
65214013,9/16/2019,78.63
402101010,9/16/2019,8125.92
570678000,9/16/2019,29.87
521402006,9/16/2019,351715.97
401215006,9/16/2019,9.58
541844000,9/16/2019,190100.07
680056003,9/16/2019,5.42
466739007,9/16/2019,77.24
36994006,9/16/2019,238662.47
35346007,9/16/2019,28.73
330439004,9/16/2019,781.61
648996003,9/16/2019,39024.88
554323017,9/16/2019,2023.79
58261005,9/16/2019,58964.73
623044000,9/16/2019,13421.69
431203009,9/16/2019,88980.41
81010006,9/16/2019,31.69
280109005,9/16/2019,188.72
98829001,9/16/2019,39185.04
448476007,9/16/2019,17280.3
725461001,9/16/2019,100000.0
691895001,9/16/2019,648.48
685352008,9/16/2019,50266.78
431429003,9/16/2019,19777.67
68441001,9/16/2019,1184.46
648451005,9/16/2019,1.02
499957000,9/16/2019,43707.9
451920005,9/16/2019,4092.51
961711006,9/16/2019,30374.09
786935002,9/16/2019,16.79
440578000,9/16/2019,6116.05
683966009,9/16/2019,4.67
71209005,9/16/2019,5.57
809001007,9/16/2019,2068885.5
42254006,9/16/2019,34.7
62231004,9/16/2019,144272.9
920223005,9/16/2019,8.77
983113006,9/16/2019,976.85
425695003,9/16/2019,190.9
326325005,9/16/2019,236.49
724925007,9/16/2019,10160.44
616581006,9/16/2019,4017.08
795864007,9/16/2019,4121.89
511052006,9/16/2019,29.4
444130006,9/16/2019,229.33
767261002,9/16/2019,-122.75
147494007,9/16/2019,12405.0
659779002,9/16/2019,19.59
435834006,9/16/2019,112009.97
496882005,9/16/2019,2557.3
161444000,9/16/2019,16.72
319957008,9/16/2019,6.62
426465016,9/16/2019,41.76
589881019,9/16/2019,5646.83
452782004,9/16/2019,8295.95
149761001,9/16/2019,56.43
505387002,9/16/2019,4.0
630135005,9/16/2019,139.74
471416006,9/16/2019,6433.62
283158005,9/16/2019,4563.78
349192009,9/16/2019,55156.39
157557002,9/16/2019,20.88
940439004,9/16/2019,7651.48
452637018,9/16/2019,249.33
923528005,9/16/2019,13835.49
475321002,9/16/2019,10242.96
627179006,9/16/2019,476472.95
211771000,9/16/2019,135.17
109969002,9/16/2019,140569.23
337574010,9/16/2019,0.0
739412008,9/16/2019,20.9
407876011,9/16/2019,15257.12
458995019,9/16/2019,11048.97
48402017,9/16/2019,663.38
577834001,9/16/2019,71.15
72226000,9/16/2019,74.72
233213007,9/16/2019,340.8
399210004,9/16/2019,134.53
628514002,9/16/2019,2713.12
595036004,9/16/2019,786.92
443103004,9/16/2019,7.6
641965002,9/16/2019,169.31
338487009,9/16/2019,106.36
310046008,9/16/2019,2997.62
411071017,9/16/2019,3631.26
18896001,9/16/2019,1490.96
426171018,9/16/2019,6784.3
690016007,9/16/2019,242.83
43069008,9/16/2019,8677.46
644992006,9/16/2019,2795.45
607813009,9/16/2019,1.72
689245008,9/16/2019,687.78
282155002,9/16/2019,412.07
696268002,9/16/2019,226.0
252298004,9/16/2019,52761.53
389425002,9/16/2019,4003.5
80086001,9/16/2019,401.63
576089005,9/16/2019,17019.5
525306019,9/16/2019,9977.39
706210005,9/16/2019,28812.99
648130008,9/16/2019,1600580.19
724427001,9/16/2019,99.01
503183002,9/16/2019,73092.16
853239004,9/16/2019,4609.66
589515007,9/16/2019,1761.98
318658004,9/16/2019,135.84
632129001,9/16/2019,351.4
699663002,9/16/2019,5477.36
963543002,9/16/2019,162290.25
649020013,9/16/2019,38.55
609836004,9/16/2019,22.8
472553004,9/16/2019,23104.62
830728004,9/16/2019,17844.16
367767001,9/16/2019,27.45
25111005,9/16/2019,11289.57
388684009,9/16/2019,10319.87
984394007,9/16/2019,3032.59
106666003,9/16/2019,34.76
5875004,9/16/2019,-63929.12
43341013,9/16/2019,69888.28
406054004,9/16/2019,3159.34
615716006,9/16/2019,62.2
744245009,9/16/2019,10.96
777281008,9/16/2019,13868.47
949204006,9/16/2019,177.34
393531004,9/16/2019,664.85
323488017,9/16/2019,100.0
376143000,9/16/2019,1910.67
597228004,9/16/2019,243866.41
787135002,9/16/2019,3168.25
933836002,9/16/2019,-9405.73
605326009,9/16/2019,0.0
410325009,9/16/2019,20004.13
376192008,9/16/2019,315.84
316228012,9/16/2019,5239.7
678704002,9/16/2019,530.25
347752001,9/16/2019,681.71
200200004,9/16/2019,6215.68
633116005,9/16/2019,41.99
1254006,9/16/2019,603915.34
332178012,9/16/2019,5107.83
852673001,9/16/2019,74162.81
399486012,9/16/2019,75148.69
340632003,9/16/2019,1000.0
590965007,9/16/2019,590.38
463312002,9/16/2019,2.11
353361002,9/16/2019,1291.8
919827006,9/16/2019,110.1
931974007,9/16/2019,129.64
719478002,9/16/2019,485.63
771682003,9/16/2019,2944.73
71967005,9/16/2019,280.47
6258002,9/16/2019,109974.89
645294002,9/16/2019,46.52
595525006,9/16/2019,3368.11
429908004,9/16/2019,101769.14
253776004,9/16/2019,152.85
716692002,9/16/2019,721073.21
507275009,9/16/2019,5164.16
125058003,9/16/2019,6129.87
922001,9/16/2019,10152.37
594380001,9/16/2019,99.31
864040002,9/16/2019,0.0
370547001,9/16/2019,143.01
742030003,9/16/2019,1090.35
855166003,9/16/2019,91.01
349754005,9/16/2019,191.59
553060004,9/16/2019,37719.78
657049000,9/16/2019,3370.98
701242003,9/16/2019,419.09
469293008,9/16/2019,456200.26
822019004,9/16/2019,45526.19
313931008,9/16/2019,19761.81
313332001,9/16/2019,4.87
150727000,9/16/2019,54121.83
610549006,9/16/2019,75025.18
968092001,9/16/2019,131339.47
928344009,9/16/2019,3948.22
924421004,9/16/2019,17000.83
374561008,9/16/2019,28242.91
645055000,9/16/2019,15879.97
661030006,9/16/2019,10.94
258629003,9/16/2019,151.47
26524000,9/16/2019,538.8
778901004,9/16/2019,29728.52
410525005,9/16/2019,383.35
465567004,9/16/2019,125.96
475665000,9/16/2019,49436.35
578710003,9/16/2019,445.59
542657004,9/16/2019,27387.79
506554004,9/16/2019,2002.21
982156001,9/16/2019,6136.71
264788000,9/16/2019,2172.88
582614006,9/16/2019,1287.59
381026004,9/16/2019,958.78
565247001,9/16/2019,728.23
269244001,9/16/2019,10058.23
671787005,9/16/2019,3560.26
818600005,9/16/2019,100.52
68999001,9/16/2019,1949.5
649458003,9/16/2019,14466.19
424283009,9/16/2019,2920.0
651865002,9/16/2019,20.73
704260003,9/16/2019,-225842.47
595899005,9/16/2019,3.5
528395008,9/16/2019,24974.22
395514004,9/16/2019,0.52
451450014,9/16/2019,24543.14
651211000,9/16/2019,34.54
39490017,9/16/2019,6426.08
617400008,9/16/2019,0.0
47616004,9/16/2019,0.0
46025000,9/16/2019,95362.51
690999001,9/16/2019,6010.89
60378009,9/16/2019,973022.34
5848007,9/16/2019,5700.0
488575010,9/16/2019,50212.94
546009004,9/16/2019,72.91
689876004,9/16/2019,240.64
67672009,9/16/2019,22325.83
468229007,9/16/2019,197.57
701870001,9/16/2019,46.85
26914019,9/16/2019,70.0
682078019,9/16/2019,15584.41
921941001,9/16/2019,1649.66
999737005,9/16/2019,1936.96
865518008,9/16/2019,4585.11
510834001,9/16/2019,6167.48
679020008,9/16/2019,21.13
816535005,9/16/2019,204224.78
922157004,9/16/2019,250.0
502496001,9/16/2019,56977.5
625229003,9/16/2019,4632.64
242473009,9/16/2019,60098.47
715621003,9/16/2019,11075.2
801315008,9/16/2019,31947.5
967051000,9/16/2019,2077.57
380347000,9/16/2019,103.5
638874001,9/16/2019,371.51
707696005,9/16/2019,11.14
648356008,9/16/2019,429.99
25610009,9/16/2019,14838.79
10484008,9/16/2019,449.74
984505005,9/16/2019,1030.51
627505002,9/16/2019,1175.75
776051000,9/16/2019,65.93
615903005,9/16/2019,0.0
296607001,9/16/2019,10052.67
517007005,9/16/2019,1560.0
369753013,9/16/2019,85.47
75690009,9/16/2019,44.8
904743004,9/16/2019,343.29
679834003,9/16/2019,6688.69
547698004,9/16/2019,9978.08
893832001,9/16/2019,291.0
678755005,9/16/2019,167.5
939198001,9/16/2019,42.29
17273005,9/16/2019,468.45
553908000,9/16/2019,298.25
551219006,9/16/2019,913.71
284764005,9/16/2019,162765.93
912408006,9/16/2019,7177.46
735200009,9/16/2019,49.37
51563012,9/16/2019,27645.95
253205004,9/16/2019,1559.49
619634005,9/16/2019,0.0
464175000,9/16/2019,174445.95
461442003,9/16/2019,17333.65
368111002,9/16/2019,416.16
686995006,9/16/2019,63136.97
885388007,9/16/2019,110460.11
312055003,9/16/2019,52052.85
400831007,9/16/2019,2032.46
301230007,9/16/2019,7374.11
29583005,9/16/2019,33724.32
223884008,9/16/2019,241.98
774379006,9/16/2019,9303.14
605902000,9/16/2019,222.48
672373000,9/16/2019,105733.59
691353008,9/16/2019,135.41
989995009,9/16/2019,87320.17
509319009,9/16/2019,32082.8
501314009,9/16/2019,40479.7
74420006,9/16/2019,5330.85
552657002,9/16/2019,2500.52
449428001,9/16/2019,2510.09
521674002,9/16/2019,39323.02
325278010,9/16/2019,38.33
329689009,9/16/2019,514.28
161029005,9/16/2019,17947.5
449261001,9/16/2019,38312.27
968895008,9/16/2019,40043.13
683133007,9/16/2019,13135.0
666793000,9/16/2019,96.93
351462008,9/16/2019,6665.2
6995002,9/16/2019,793.59
982492001,9/16/2019,11970.21
387624009,9/16/2019,80880.2
394159017,9/16/2019,101184.97
112926000,9/16/2019,3886.66
583813018,9/16/2019,100.08
174385003,9/16/2019,335.65
240627003,9/16/2019,37078.52
756006000,9/16/2019,50.69
655690007,9/16/2019,190.24
731380001,9/16/2019,20953.61
93970008,9/16/2019,100941.06
319260002,9/16/2019,25414.85
493871004,9/16/2019,271.5
568764015,9/17/2019,565.52
555299004,9/17/2019,90071.04
65594007,9/17/2019,91.62
32278000,9/17/2019,49003.5
274114009,9/17/2019,0.32
383224002,9/17/2019,76.89
682990001,9/17/2019,206.8
46151001,9/17/2019,47.8
411855008,9/17/2019,2379.38
803616007,9/17/2019,135.44
642840000,9/17/2019,12.22
257595008,9/17/2019,19713.66
380347000,9/17/2019,0.5
729894009,9/17/2019,0.0
306306008,9/17/2019,5200.34
261979002,9/17/2019,872.23
938896008,9/17/2019,3.39
731116003,9/17/2019,133092.22
412418000,9/17/2019,546.35
623213000,9/17/2019,35006.64
243619001,9/17/2019,88.64
599989000,9/17/2019,7.81
301024019,9/17/2019,9407.91
206206003,9/17/2019,104.66
48922008,9/17/2019,3.08
637071000,9/17/2019,50156.67
387602000,9/17/2019,60822.49
585263001,9/17/2019,372.51
73890016,9/17/2019,335880.35
20615005,9/17/2019,419630.21
553377016,9/17/2019,8.4
566650004,9/17/2019,763.31
626175003,9/17/2019,324.11
579515006,9/17/2019,28.02
655690007,9/17/2019,90.24
433775010,9/17/2019,61.36
560082004,9/17/2019,1993.94
351804011,9/17/2019,459.02
273045000,9/17/2019,136.5
972833004,9/17/2019,80829.22
420697018,9/17/2019,165.04
351383011,9/17/2019,0.0
9563004,9/17/2019,360.68
210839008,9/17/2019,69.46
434642009,9/17/2019,5240.95
659406007,9/17/2019,1901134.84
402035010,9/17/2019,79216.73
46025000,9/17/2019,93162.51
72613002,9/17/2019,0.47
436381012,9/17/2019,7535.91
561601005,9/17/2019,1005504.1
615342007,9/17/2019,73.56
840490007,9/17/2019,130161.59
440170019,9/17/2019,3040.92
62005,9/17/2019,27.25
21204012,9/17/2019,15.65
636304002,9/17/2019,30339.2
603704007,9/17/2019,5074.64
373571001,9/17/2019,300278.3
652535006,9/17/2019,58.04
984394007,9/17/2019,32.59
418487004,9/17/2019,117.88
338558016,9/17/2019,1038.6
646404019,9/17/2019,30464.56
265582001,9/17/2019,968.61
330585017,9/17/2019,12.5
379511002,9/17/2019,160053.08
801093008,9/17/2019,0.0
488150005,9/17/2019,306808.54
118061008,9/17/2019,3095.6
642845003,9/17/2019,237.49
427713004,9/17/2019,65.15
193635000,9/17/2019,415461.54
577834001,9/17/2019,40146.15
250425007,9/17/2019,8597.8
651253000,9/17/2019,16316.14
36387002,9/17/2019,182.74
36233007,9/17/2019,6234.81
444087008,9/17/2019,2049.69
467025007,9/17/2019,20.0
777320000,9/17/2019,812.67
77632012,9/17/2019,34.25
778112007,9/17/2019,102.09
446754009,9/17/2019,2696.54
673920004,9/17/2019,35105.99
564250000,9/17/2019,8575.11
449831003,9/17/2019,90.99
697395009,9/17/2019,5015.5
735770003,9/17/2019,10416.28
617958003,9/17/2019,481.57
509319009,9/17/2019,45692.85
352304015,9/17/2019,15045.43
810211002,9/17/2019,4772.37
784188009,9/17/2019,96.36
42986018,9/17/2019,189.93
371490006,9/17/2019,23724.9
88642007,9/17/2019,170.26
330812001,9/17/2019,11.5
117889000,9/17/2019,400535.96
55364019,9/17/2019,1694.16
677115007,9/17/2019,14428.33
81904001,9/17/2019,10500.36
650002003,9/17/2019,2616.34
489647009,9/17/2019,0.0
469494007,9/17/2019,2.16
339874011,9/17/2019,355319.27
619471003,9/17/2019,52.95
617134007,9/17/2019,1078.96
22972006,9/17/2019,-0.18
673727000,9/17/2019,8042.47
288676005,9/17/2019,821.41
381019013,9/17/2019,149480.68
246988001,9/17/2019,15956.28
608935008,9/17/2019,24468.83
125878001,9/17/2019,5522579.9
647955006,9/17/2019,213467.64
4921004,9/17/2019,97646.39
463674019,9/17/2019,3088.87
565707004,9/17/2019,4460.38
520176008,9/17/2019,5603.8
69627003,9/17/2019,112.07
727956004,9/17/2019,2088.34
94566007,9/17/2019,106.2
436116006,9/17/2019,150.0
516353005,9/17/2019,3923.78
630088008,9/17/2019,474.18
348675002,9/17/2019,37173.32
493335001,9/17/2019,2105.59
500702003,9/17/2019,4936.01
532827000,9/17/2019,48.7
42595001,9/17/2019,14394.24
204547005,9/17/2019,187.16
195913000,9/17/2019,2.21
396499015,9/17/2019,14.37
395814012,9/17/2019,120164.5
113663002,9/17/2019,138119.5
219971007,9/17/2019,5525.2
690184001,9/17/2019,0.0
550535007,9/17/2019,19813.53
159053006,9/17/2019,3478.95
412699001,9/17/2019,136488.13
628509009,9/17/2019,25.07
368071007,9/17/2019,31438.33
547406001,9/17/2019,2142.26
450876012,9/17/2019,37131.75
510347006,9/17/2019,0.0
340563015,9/17/2019,3891.68
63356007,9/17/2019,5981.68
262901008,9/17/2019,0.0
258504005,9/17/2019,10915.91
227939000,9/17/2019,2.95
337019018,9/17/2019,239.41
798336007,9/17/2019,70294.55
272033001,9/17/2019,27696.04
616946005,9/17/2019,7773.62
