customer_unique_id,acy_avl_bal
540443010,83.69
540539008,780.93
540567009,-66.29
540569007,-86.86
540608006,1245.52
540644009,17145.23
540697007,24.84
540715004,20806.34
540733004,384.54
540854008,132.58
540882000,5342.74
540904003,3358.8
541088000,20084.33
541123005,160963.78
541144000,163.44
541213008,-32.67
541280005,142.45499999999998
541378002,163.41
541546007,41.31
541574011,447.34
541634006,45.02
541679009,74.28
541728005,23.39
541757001,-100258.87000000001
541826005,11.16
541836000,71616.18
541844000,5.94
541868008,117.71
541921000,11103.37
541961000,718556.49
541963006,483673.1
541993010,5075.63
542004007,13085.76
542005005,-212252.75
542049004,27768.06
542054008,5570.45
542116007,14462.835000000001
542156019,519785.92
542351004,17.88
542377004,28.68
542413001,0.9
542518004,8.57
542522008,0.73
542552015,59156.23
542657004,228771.53
542706006,467.23
542722008,10.87
542787008,-79.18
542877007,25966.710000000003
543002003,49.83
543049014,210.08
543117006,65.2
543261005,18288.46
543276008,74.36
543291008,43.64
543405016,44.3
543530000,55.98
543546008,4.54
543580008,32.5
543643006,26887.79
543702001,-52.5
543748010,819.84
543760005,18136.19
543859000,20359.77
543881010,20.2
543926000,4015.07
543989004,25723.03
544001002,586.48
544029003,29.19
544072003,32774.72
544137000,9966.45
544143009,10078.0
544269000,73187.93
544286012,18014.92
544296006,-279.76
544359004,59.03
544374005,35.24
544469016,1455.79
544525007,772312.2000000001
544559007,69682.82
544616006,36550.0
544634010,-173565.0
544637005,128.46
544887008,4007.08
544935002,5015.05
544986008,3018.37
545174009,32.0
545200000,182.42
545232003,8.97
545275003,1238.39
545276012,974.0
545288008,2100.0
545299000,242.97
545309001,14.04
545360011,2.07
545387000,24442.76
545388002,47.26
545399004,63.71
545451000,67.16
545628002,6085.29
545659007,-52.5
545788005,18.16
545794014,-2224.0
545812004,2.42
545935002,94481.25
545961005,898111.92
546009004,15751.7
546025006,107.7
546027007,113.87
546061003,32747.47
546078003,28091.45
546154003,684.55
546253002,3.95
546333009,579.65
546426009,2073.0699999999997
546496000,44.12
546581006,41.79
546605008,-393.66
546607008,2011.2
546620007,1309.88
546776005,6953.47
546974009,185.26
547068007,-83.68
547089008,-98.37
547131002,9.75
547248003,5.63
547277009,45014.7
547291002,198925.2
547450007,222973.03
547484005,15.48
547497001,73245.64
547580002,130025.05
547698004,43526.97
547769009,26.87
547771001,505325.08
547861000,20710.83
547918006,193.24
547934008,5.53
548056000,285.25
548148001,-47.07
548183005,656.96
548327008,11.73
548334002,69774.83
548357004,287323.97
548361000,7.75
548409007,-157.5
548512008,34.21
548604001,46.56
548622003,2986.34
548662003,4721.82
548754016,3810.01
548768006,16.8
548871007,666.61
548930000,-42185.15
548961003,4848.86
549038004,15.95
549126014,0.54
549210001,54.46
549212003,5215.95
549244007,45511.46
549251008,22.26
549321000,32.86
549323005,73304.82
549339000,6885.22
549409015,4043.74
549441006,269.12
549571005,1037.54
549879010,118482.58
549898003,15006.96
549908012,42.57
549944014,-56400.90000000001
549969004,652.31
549996003,6079.79
549999006,168.11
550037007,1982.51
550141002,31223.1
550273000,59836.39
550308005,646.47
550380011,6.23
550451003,36.11
550462004,73307.56
550463006,-105.0
550470005,-32.9
550566001,-45.58
550696000,146173.32
550783001,4683.67
550786006,4.7
550832003,30287.11
550832007,2.85
550970003,6760.32
550979009,189.93
551101000,994.99
551207005,23423.85
551219006,2647.44
551353003,18879.19
551373005,443.36
551620007,30443.79
551752006,416.48
551827010,41724.59
551834008,97018.39
551854004,1099.87
551944002,8.73
552034002,10107.04
552101003,19042.010000000002
552241007,5183.5
552378018,45.58
552387009,275.17
552470005,-91598.39
552657002,26457.02
552709009,55.91
552728005,205.69
552787006,2014.2
553060004,4.3
553153005,4369.33
553377016,220.18
553383001,7977.92
553417002,66097.85
553539001,-2.98
553567001,-87.86
553627009,3534.04
553644006,5499.16
553799009,13526.45
553817010,7955.49
553852011,-14.8
553908000,-6.99
553937002,64.98
554107006,650.81
554267003,2.76
554323017,243.07
554343017,12491.57
554349005,33576.36
554461007,8.0
554528018,24.28
554630001,867.36
554682006,28951.77
554690008,46862.01
554940003,230248.99
555084007,650.46
555126002,25.94
555183000,176053.31
555189004,33.16
555253001,45.9
555299004,18646.67
555308008,16.55
555349007,42972.77
555358000,28.29
555560004,25417.17
555563001,28801.0
555583002,2674.24
555609012,1663.54
555692009,-86.82
555748009,20635.94
555790003,82.66
555820005,3804.45
555893003,-147780.36
555932012,38.61
556051005,82286.02
556070005,20.34
556149008,372705.52499999997
556225006,0.06
556336002,10068.57
556383009,27967.4
556395003,-48.37
556398008,125.53
556443002,68.23
556457007,191.05
556488009,646922.64
556587001,24.94
556657009,-394357.015
556743002,2.29
556749001,67121.34
556833004,-52.17
556988006,45.55
557038001,753.97
557051009,544.65
557064004,949.87
557073003,10987.92
557203008,19942.02
557294003,14.0
557398003,181.39
557431006,54.69
557570004,-49.8
557624010,-146424.32
557910010,680.92
557929007,20333.25
558013002,512006.08
558035008,2236.46
558087003,88549.82
558177009,80188.4
558343005,89624.24
558347001,49.47
558528006,350088.0
558580004,53062.0
558696002,-130272.15999999999
558774001,1920.96
558842015,-0.98
558958009,48008.78
558959002,120086.92
559110009,70.18
559259008,9.67
559343001,10306.78
559386002,14881.09
559392000,283.33
559515002,39132.44
559729002,136.81
559804000,360.98
559821000,3934.14
559858009,9.85
559972010,-153449.4
559993005,8.59
560048002,-52.5
560082004,110955.63999999998
560167004,10135.37
560171018,185.04
560200019,65.26
560223002,28921.47
560251005,27311.03
560280006,85.87
560561009,34.27
560729006,850.95
560808001,381.13
560901006,163.51
560914007,0.3
560987001,8728.85
561175006,1153.77
561182001,7029.13
561282006,10.9
561345002,-152.5
561429007,98658.92
561443000,1287.22
561601005,8722.72
561612011,35.71
561624003,-229041.32
561797000,341.06
561909004,24.63
561921003,7917.38
561926002,1133.7
562184002,74.02
562218007,-10953.619999999999
562254003,2064.32
562271002,1601.28
562336008,455.07
562342009,-52.5
562379004,4531.95
562389004,24285.26
562397008,194556.67
562476011,13.76
562479006,2963982.94
562489008,9615.88
562577002,10346.37
562703017,542.33
562757005,509091.13
562961007,6070.759999999999
562964005,-17632.440000000002
562966000,1625752.0899999999
562989007,21.53
563015004,-200839.38
563033000,26513.76
563078009,17.76
563138002,246083.56
563162006,875.93
563195001,-120869.04999999999
563274005,-52.03
563276013,61266.9
563308002,17.5
563361013,378.23
563391007,-52.5
563574000,890.57
563842001,-104.98
563875003,21960.83
563911002,16.41
563929007,36129.91
563961001,16590.61
564039004,485.59
564068006,19.57
564076014,213474.77
564163003,18427.739999999998
564208009,-52.5
564250000,25588.17
564250002,1483.31
564385003,45501.6
564428006,0.09
564481000,639.9
564512014,152.27
564546006,-52.5
564555004,-37.69
564558002,90.97
564573005,42.8
564575001,520.17
564575008,45753.66
564587007,2.98
564604006,1117.44
564626004,36.98
564693000,1048.45
564805002,37.77
564948008,19393.69
565043004,74168.3
565137006,4.39
565190003,1.78
565247001,91439.98999999999
565370002,50268.51
565416002,36560.68
565443006,8.46
565593009,31988.9
565642006,-52.5
565682004,98015.46
565707004,63275.72
565734000,35921.4
565819008,32.0
565957003,8.61
565999000,-52.5
566011003,166271.0
566033009,675.23
566110001,1508.12
566287007,6004.12
566309009,25.62
566346008,505.19
566369008,728.61
566396000,3231.33
566445008,-119.87
566537002,127.66
566650004,96.31
566853006,5394.99
566854001,-24.86
566878008,18033.71
566889003,13012.849999999999
566911016,18.22
566945001,549.87
567018008,-36.38
567082006,13068324.43
567123005,4.94
567196008,-150.11
567207001,-76.52
567214004,9.46
567293001,70134.4
567542009,23157.25
567689006,951.47
567708001,608.49
567913010,32.5
568029005,28442.95
568053009,118395.19
568156007,4.03
568158004,184.78
568216004,46.32
568270006,37.77
568279007,20115.58
568383003,772.41
568444005,111.72
568566018,547.91
568629009,14809.2
568810018,-105.0
568833002,98.75
568840018,26.1
568906007,90017.85
569003006,151557.17
569188006,10.77
569252008,244346.81
569270000,624.98
569286002,65338.24
569408008,1030.99
569471008,775.77
569584005,84652.92
569622012,17.13
569667000,32435.4
569694000,55.18
569716002,130.65
569869008,286.43
569922015,32.24
569968009,-1032.13
570041003,124.53
570059005,22814.46
570109000,33.02
570250003,-52.5
570258004,2.09
570306002,3173.42
570433007,9.57
570448000,83646.91
570575011,5929.36
570589009,17894.75
570678000,2.0
570729005,25573.97
570748015,16.97
570759005,26.96
570767000,478.6
570802008,55513.71
570814004,5072.67
570897019,12435.67
570974006,-143811.86000000002
570999008,18924.57
571055009,-63.28
571157002,954.51
571347002,14349.065
571371009,48565.98
571373006,277994.9
571423002,181.46
571431001,1388.43
571482006,574332.57
571497008,208203.75
571621008,100684.54
571647010,22227.59
571738004,27.28
571797006,-100.4
571966005,4571.24
571988008,-100.0
572043004,139751.97
572350009,24.82
572417005,281261.43
572502009,3435.64
572514010,55.31
572526004,28001.72
572569004,3109.42
572743004,432.44
572745000,12.88
572856000,2035.79
572860018,0.72
572911009,91.32
572985008,17025.91
573030000,22040.54
573088014,1416654.76
573111003,39957.56
573130005,24.06
573138003,1042.05
573211004,3249.65
573251009,34003.18
573308009,-43.97
573427001,-52.5
573430009,3534.17
573447005,3075.89
573484009,188758.47
573497018,7875.88
573718005,95.49
573850017,7.28
573895015,138.62
573972009,49874.13
573981000,-46.89
574031002,-294639.425
574050003,58463.29
574262001,570.71
574391008,-300.02
574463011,551.25
574602002,4.66
574635003,313.06
574645009,17706.0
574830004,15061.83
574844002,136.54
574845005,82.77
574846003,7.43
574945002,4.27
575095006,121.23
575135019,4133.0
575231003,77.01
575238006,1070.38
575249002,362.48
575282004,88321.16
575316006,10280.64
575454004,-58492.52
575533004,-26.47
575692002,-29.2
575701004,-47.85
575720008,23296.05
575886007,0.64
575932004,124586.04
575937000,3.99
575957006,2349.05
576033003,201256.94
576046002,3841.41
576234004,18.58
576292009,124.47
576441005,7.33
576442007,-245240.38
576451004,2.35
576481004,2945.14
576558008,33.16
576703007,-282299.635
576827009,4.909999999999999
576880018,11182.64
576890018,59268.22
577030009,4031.41
577041001,184.2
577075005,122175.45
577118004,4088.91
577188007,41007.96
577208008,19.43
577217000,1084.96
577345007,182.25
577379001,25891.65
577391001,82125.67
577410002,54156.02
577467004,352213.7
577555006,34920.93
577604008,1113.33
577628000,23777.75
577648006,14.19
577679002,38.46
577716009,30677.92
577758003,2596.46
577762004,26953.04
577774001,18867.68
577781008,2278.78
577784017,515.72
577834001,24816.97
577941005,-697.04
577961005,30357.56
578029002,820463.835
578032003,7.57
578095005,20921.39
578246004,38841.92
578325003,1025.73
578427014,1063.59
578448004,9105.56
578464007,5115.46
578538007,4270.58
578634010,-53.48
578710003,215.29
578929005,110052.52
579144008,97.66
579158000,-44.57
579248001,12194.74
579290001,19502.22
579351004,17092.93
579357003,60351.81
579598011,14773.26
579767002,277.32
579811000,8573.4
579834003,19009.48
579860004,9950.3
579881000,120.11
579894005,6003.19
579925005,101.1
579932003,3.21
579984007,11600.27
579990001,0.12
579990002,46275.46
580125007,54020.23
580310013,23079.6
580335005,18.81
580341010,263.23
580469001,105827.21
580523007,0.59
580614004,2896.4900000000002
580634014,2346.66
580740006,12900.4
580810018,462.9
580861009,1.53
580883006,1101.77
581031007,22.03
581059002,24.85
581142006,217.62
581255009,18109.98
581406002,1609.88
581578005,0.69
581692002,1.0
581736006,-157.5
581788000,-199.19
581847000,110585.58
581861008,-99.46
581931005,22.83
581958008,12.17
582106004,68359.6
582138001,521.9
582140001,45.56
582204003,61130.65
582228008,3.94
582303000,9.96
582307000,445.61
582319005,225476.9
582339005,131195.99
582340005,371.35
582520004,10.12
582557016,1137.33
582614006,-49.1
582722002,2750.85
582917010,39.34
583020006,9.97
583118006,1.89
583163002,45219.45
583330013,100.95
583458009,58145.24
583499001,70103.87
583630007,40128.56
583721006,32.77
583813018,984.69
584042005,16443.57
584058006,7322.67
584253007,441595.83
584322001,313.25
584371010,9.35
584440004,67.31
584542004,944.68
584646007,588.2
584653007,178.18
584654007,215171.175
584679006,27.430000000000007
584876003,3578041.65
584981004,32513.46
585087004,14849.83
585093003,173470.38
585263001,98799.26
585320013,697.41
585370013,18.43
585441007,17819.68
585521008,2.39
585539009,-24.44
585540006,104476.77
585632003,7248.56
585645004,193.0
585706007,305915.83
585874008,64862.47
585877009,45859.14
586153000,1.56
586153002,70.88
586213007,69658.81
586219009,20424.16
586320013,14819.44
586473006,28510.36
586564018,350143.3
586677008,198.85
586691008,54.26
586814003,0.15
586864004,7889.63
586888000,2.15
587009007,442.5
587065004,271.29
587066007,188.56
587139001,22.1
587280013,72759.13
587359003,963.1
587416000,480.4
587529006,2000.45
587549001,1685.6
587639005,-29.54
587643023,335371.82
587709004,23.6
587757005,84825.89
587761001,-105.0
587806017,-52.5
587815001,206.12
587817009,1.13
587958004,51536.22
587960002,23722.079999999998
587985008,71793.82
588064002,52031.2
588148009,12203.15
588159015,5163.46
588256002,29309.13
588284007,37771.89
588353000,62.44
588428007,-3000.0
588548006,28805.65
588620007,1359.69
588639000,302128.89999999997
588699008,299408.67
588702006,21.48
588746011,130023.05
588973001,262.03
589166012,-52.48
589182004,3307.84
589234008,702310.93
589515007,155329.4
589584008,62.79
589607000,342.36
589659008,67469.19
589758006,28009.6
589773016,-52.5
589796007,50457.08
589816004,-2.59
589881019,41.66
589956009,47386.71
590062002,9883.77
590114006,-11.75
590115004,24678.37
590116012,965.22
590265008,57.56
590308006,164859.16
590315006,15.55
590321009,144.0
590356003,22.53
590360002,1684.8
590440015,27.51
590488003,93816.31
590505003,81124.32
590533013,72939.42
590690004,91155.00999999998
590715008,255.95000000000002
590828008,1927.22
590859001,86.23
590891009,113841.39
590965007,-126379.56
590966004,229.19
591050004,0.46
591094018,765.77
591097005,144241.08
591107003,20475.67
591145004,13.13
591214004,166250.83
591254002,23735.45
591299000,588.6
591376006,65.34
591478008,7.91
591541000,28.55
591774005,360.59
591810018,0.17
592098001,63.19
592118003,-12.99
592205001,60681.94
592334006,401.66
592538016,30005.01
592603004,4147.37
592649008,13208.68
592779001,-52.5
592819005,94639.03
592946005,220193.66
592995007,17.73
593121003,576.51
593178006,49871.24
593277008,708.8
593301002,391.15999999999997
593315009,688636.43
593737002,65.2
593771004,27184.89
593798018,-627.86
593854007,62069.17
594015004,7928.01
594073006,7114.08
594086002,6.81
594174004,16359.27
594247007,2553.06
594269003,22.99
594298007,225.47
594355000,-49021.69
594371007,108.62
594422004,-51.44
594437008,1329.5
594516003,0.08
594620003,60.46
594689003,3240.4
594746009,29268.99
594776000,415.15
594847009,11773.56
594869001,26.82
594936000,-52.5
594997004,48136.15
595023009,53997.76
595033009,61025.1
595036004,31117.695
595073000,4336.21
595110003,58310.23
595188004,548.42
595223005,8.0
595317000,62615.41
595321013,8.24
595375004,6792.450000000001
595381013,26291.85
595525006,114906.61
595539008,14528.8
595593002,928.84
595603009,13.98
595699008,59.3
595792012,65.27
595879001,0.22
595899005,56.74
595944007,2026.73
596013005,475.24
596031003,27008.94
596043024,12630.755
596137004,4013.06
596238003,24.31
596302016,35.29
596395004,87.64
596426003,1077.99
596473005,10.65
596515001,259.34
596619008,-52.5
596828015,72.51
596832001,361924.11
596911006,10695.05
597051004,343.57
597053004,1835.28
597069007,95520.87
597087007,-25969.010000000002
597139002,468274.54999999993
597178008,26600.91
597198002,477384.24
597228004,7453.03
597316001,32.31
597334002,31604.8
597359004,2014.76
597474005,7.45
597509005,112416.78
597527008,651109.31
597586008,55785.7
597587000,364.81
597629008,45425.12
597649007,9811.74
597776007,455509.76
597832001,29.18
597858006,-5.99
597890008,70601.07
597891008,-49.17
597947011,38.98
597961000,21.74
597966000,21178.06
597994005,19.27
597996000,233.79
598013009,528.0
598051001,69521.78
598060003,40.18
598082006,120.24
598107006,40831.55
598144008,50004.35
598321002,-48.82
598331004,3778.23
598350009,40661.0
598376007,300.53
598437005,1225.38
598539006,50423.49
598638007,7.81
598647000,217.04
598697004,4557.85
598704017,285324.98
598777000,174.37
598857007,17778.68
598884001,270.27
599014019,-52.06
599138001,3023.62
599195004,535670.72
599195009,-134815.00499999998
599271004,81367.19
599273009,4.94
599356002,12227.68
599457001,1.62
599551001,1081.18
599757009,-154.8
599758008,297.98
599767013,33055.4
599826011,52000.76
599951004,30.78
599989000,-462235.41
600063003,15859.37
600104008,535.4499999999999
600315006,-51125.409999999996
600372006,1506.48
600451003,4161.76
600476008,16104.19
600483007,649.19
600551005,-52.5
600669008,7148.87
600686008,5997.96
600745001,8643.93
600893001,5331.85
600902006,151.18
600945007,290.55
600960000,3.24
601064015,158.6
601146007,-24.29
601154002,-8612.27
601183009,2360.0699999999997
601196006,863511.49
601249001,-1583.2
601251000,3.37
601306001,299.25
601308004,3.55
601346009,246.21
601359004,9.97
601367000,7.48
601409005,3.81
601463004,3636.42
601586001,2865.27
601590007,374.56
601675002,37.31
601712007,401.66
601714006,18.51
601716006,101.33
601720001,29161.7
601733003,728.34
601800004,16100.55
601836004,-323935.16000000003
601894005,12369.63
601923007,48549.46
601945007,22630.57
601956005,238.47
602004000,55077.91
602004004,15000.42
602111001,0.52
602111009,1.16
602164002,36.35
602206004,71.96
602221003,40.99
602246006,82.58
602261005,126831.98999999999
602296006,568207.68
602362007,99.84
602433007,1115.89
602487007,2010.61
602525005,33684.59
602600008,247.67
602639009,40854.53
602742007,277756.8
602783004,331.15
602785009,52.78
602895000,2929.89
602905000,83.54
602982007,42280.7
603099000,3859.8
603184001,157402.655
603184002,11.63
603300001,70796.77
603336008,32521.02
603361005,97.74
603365006,429.07
603436007,72009.78
603483008,418.42
603540009,942.35
603691003,31.17
603703005,581.0
603704007,1666.44
603738004,465.04
603855004,73891.47
603885002,233948.44
603923007,-52.5
603970009,1007.57
603972000,38418.1
604000005,124351.12
604025007,3437.61
604059009,420.59
604192001,3075.63
604244001,74.71
604372000,58888.69
604412007,-138.75999999999996
604416007,-356562.9
604439008,234904.13
604466007,5900.0
604526004,1421.43
604562004,41.98
604580009,1035.55
604625005,17852.54
604630008,32266.76
604715000,3461.2850000000003
604718004,707.01
604761008,-52.5
604804006,62.0
604812002,23.89
604884006,-7.51
604926002,30770.94
605044006,9555.33
605084006,899.68
605148006,-94185.77
605154002,55393.88
605184002,17358.57
605207008,15101.175000000001
605221009,95796.59
605232004,11.46
605235006,4289.01
605241005,2202.66
605297005,2058.17
605326009,-335976.42
605377000,-60107.54
605403007,21.71
605429008,-109120.85999999999
605473009,1275.06
605498009,15.18
605536005,2192.7200000000003
605633002,557.24
605634007,26992.73
605798008,5476.1
605827001,22399.86
605878007,249.53
605902000,11722.48
605904003,70.12
605922001,272210.37
605985004,47386.06
606007006,63816.9
606086007,4.79
606134007,-569.41
606143007,-78.61999999999999
606170002,192.18
606211003,48.41
606245004,353.22
606359005,17.84
606386004,30.45
606494008,3277.49
606506003,10222.32
606516003,7.31
606628011,421.36
606660005,74.69999999999999
606675008,47.63
606720001,315.83
606749008,72263.1
606796006,970.0
606821009,625.15
606877006,6011.04
606879002,12422.15
606893004,1062.13
606923001,27.83
606946002,30.63
606978005,33911.74
606979004,-78262.47
607026002,13.0
607066003,235.41
607073008,-53225.0
607077004,16473.27
607105006,18450.989999999998
607162000,24.61
607173002,10734.735
607211002,-52.5
607225007,1243.8400000000001
607290009,456965.68
607313005,8.0
607373005,6.36
607383006,-52.5
607416007,-221337.31999999998
607476003,0.61
607615009,13914.35
607652003,21129.660000000003
607712014,262.85
607775009,3968.03
607813009,6429.78
607930005,23214.33
607932006,10338.98
608007006,79104.36
608126004,105509.93
608205001,3037.41
608216003,55.81
608262004,108.48
608302005,23.08
608396004,330.77
608480007,0.36
608573000,6.41
608574002,28034.64
608585002,5094.34
608596004,9746.650000000001
608683009,595.87
608699009,-296388.74
608702014,210.0
608722005,477.8
608743002,3.02
608790001,11843.4
608929004,-289700.43
608935008,466.4
608945001,607.68
609376001,63.13
609462007,2136288.96
609496001,1083.35
609645006,-77.83
609654005,22433.55
609746008,3322.33
609749008,55178.4
609815006,35.42
609836004,8871.23
609949005,18536.75
609979003,8338.15
609989004,-111963.09999999999
610013003,-105.0
610037006,103900.32
610057006,2526.55
610060000,-65.71
610086001,2524.16
610113000,27182.55
610134001,640.24
610241003,60021.31
610323003,25.27
610369003,36011.33
610375005,926.61
610436003,229.18
610445004,60.73
610549006,10119.84
610662002,42.3
610713007,-13986.040000000008
610729008,118367.78
610764003,2130.51
610811014,80050.2
610923007,58620.13
610958008,-11.92
611014004,21102.18
611139006,122724.19
611183008,-52.5
611204005,31.75
611253007,124.58
611274002,-34.65
611349000,1314.39
611376004,5.48
611385009,48.63
611411001,-14572.71
611480001,1095.74
611662003,11.66
611695002,-84.99
611713007,-122016.54000000001
611759001,909.43
611982007,14275.84
612050007,20.05
612123000,-179.94
612167009,124.28
612256009,246561.34999999998
612271003,-231050.26
612299018,77355.89
612352001,23081.39
612355007,2.69
612418008,15411.98
612426007,55.35
612446004,37800.5
612476003,30865.969999999994
612516006,1.52
612562007,7699.96
612623003,211141.05
612645000,95.74
612779008,-51.3
612808007,339.13
612865002,49.97
612869002,32507.04
612896009,145408.43
612924001,-0.41
612944007,41.77
613006000,15392.274
613026000,259.22
613067006,16.34
613156007,11577.95
613161000,-105.0
613185007,10076.31
613203008,27.41
613240006,481.16
613296003,7622.82
613297005,12.19
613336004,968.43
613349000,10.44
613426009,-247186.72
613436001,545.23
613476007,9.04
613522002,3848.49
613586001,97843.78
613612004,487123.17
613682007,3.46
613718009,0.26
613755003,31.67
613779008,130944.42
613784009,-899.06
613810004,134.12
613835003,27766.66
613851001,-48275.0
613882004,18936.87
613982007,60.41
614130002,20209.54
614133005,80.15
614183006,100807.17
614259006,2177.78
614279009,243878.97
614407006,16681.72
614483002,43.74
614498004,-63.68
614564003,130.56
614596006,41.83
614625006,463.83000000000004
614759008,97257.86
614772000,4618.72
614779000,12565.87
614785003,39.1
614789008,81560.97
614814003,4128.92
614821003,4115.92
614854008,70.91
614891004,157.15
614898005,75005.13
614946003,202.86
614958006,33320.71
614990008,18550.48
615096003,56082.88
615130001,373326.68
615176006,41.7
615194002,219.11
615235007,36315.5
615237009,163.69
615249006,43.45
615275006,8.56
615296005,3.37
615342007,34.62
615405003,26.93
615491000,52271.159999999996
615526005,1016.75
615590007,5300.48
615816009,372.22
615835005,15532.29
615869002,-100.49
615884001,13.7
615903005,-105.0
615914002,1.02
615948009,19593.02
616026000,2157.11
616064002,4520.0
616064004,22.17
616078006,159148.96
616117009,14.55
616179008,-115966.48999999999
616226001,33.14
616244003,61.15
616410003,29042.51
616438004,7077.349999999999
616576006,45500.37
616581006,950.0
616648003,22470.04
616697008,-117726.76
616821001,951.14
616834007,-50.8
616855002,179.59
616909002,201777.58
616946005,24860.390000000003
616952006,359.29
616955008,6099.21
616989000,76560.29
617009009,121.74
617018007,50.12
617028007,743.01
617048007,21092.74
617055002,1247.59
617094001,94364.5
617146009,-52.5
617216005,34178.94
617225002,-105.0
617255003,1535.63
617383000,21757.81
617440007,179960.72
617582013,154.13
617606007,27.63
617645005,246.78
617660007,524.06
617719008,90596.79
617739008,98483.66
617781009,20922.24
617796007,34456.04
617919000,675.41
617958003,-59184.67000000001
618103009,200.67
618180001,5.02
618181003,41.5
618230011,138.52
618374006,0.52
618376007,65.04
618405009,241.27
618406003,102029.56999999999
618455009,16.84
618543005,2554.24
618555007,48.43
618593001,764.83
618658007,4952.24
618675002,34.58
618684004,12862.5
618693004,128.18
618757005,-215905.25
618792005,74169.99
618845009,15551.119999999999
618875003,10087.97
618895002,10528.65
618916002,219.14
618995001,16185.87
619034008,34132.12
619094004,20387.3
619133002,-49.33
619208004,16066.67
619218005,5748.18
619256000,81981.62000000001
619309009,8.96
619361005,347.57
619369009,62.0
619394005,9.03
619399009,726.89
619410009,8203.97
619471003,2289.42
619473008,5139.46
619554000,53.160000000000004
619586005,4669.6
619608003,177.11
619618007,29720.92
619626001,-52.5
619634005,0.02
619662002,4807.81
619763000,812.01
619766009,2691.73
619789003,185.44
619802009,53.19
619832000,34313.08
619857007,205.19
619884004,40.66
619892001,119579.57
619970002,43.24
619972005,562642.25
620008000,533.73
620080008,-17.48
620097009,104.21
620213000,5141.46
620239006,30.69
620276001,10000.0
620299005,19.35
620333004,8030.139999999999
620375000,354358.89
620387000,13.77
620476003,-152742.55
620549006,75212.05
620729008,72531.22
620789008,131962.67
620799000,14035.7
620806006,0.33
620889001,45.96
620890000,-52.5
620935007,21.04
620950005,3961.01
621054001,142.51999999999998
621134002,15841.47
621146009,10122.2
621151002,71725.28
621286002,39.92
621319009,517.88
621373006,194287.22
621379001,5190.89
621399001,-329.66
621446005,17360.770000000004
621634001,-52.5
621641011,4.24
621688003,13.81
621835009,1.34
621837007,-165968.31999999998
621844001,10727.51
621884008,680117.355
622014000,-334212.15
622179003,79.97
622194002,82.41
622215001,4595.8
622328003,231056.9
622384006,178.43
622430001,-63.46
622464002,109966.35
622473002,-32.81
622553007,98.46
622632002,63758.1
622713009,7391.55
622776008,22.08
622795007,60.65
622845000,90227.25
622849007,56.22
623001005,59273.75
623014002,5962.55
623037000,449.54
623044000,10497.69
623077000,2582.45
623203002,628.61
623213000,440705.9699999999
623215005,6051.48
623245006,133.99
623390008,37949.42
623396004,1025.37
623403008,527.76
623552001,6.48
623610007,82600.24
623625006,73.65
623695006,20.18
623854007,-288572.17
623854008,44103.72
623856003,84.72
623863001,635293.3
623905003,1550.73
624004000,-214678.08
624017000,35.52
624037000,92.18
624058001,22.39
624228009,8.78
624236006,-33994.83
624474004,27107.93
624526005,4119.11
624594009,110257.65
624623008,8.72
624645004,-52.5
624673009,234614.29
624675006,88335.09
624705009,7227.89
624751003,106.99
624773001,12698.03
624837007,38.11
624927004,105.03
624936001,7249.76
624954000,3225.77
624976006,143532.67
624990017,46.11
625036008,9992.13
625098004,2008.42
625161008,8025.64
625174000,8159.74
625193005,111016.82
625196007,153063.77
625205005,92087.02
625256006,23022.38
625274008,-45.97
625300009,16.06
625324003,112.81
625329016,-41.09
625330002,9.87
625417007,10299.03
625459004,37.38
625473008,11634.35
625555000,21035.91
625605006,-21967.78
625608007,15583.69
625624004,30352.640000000003
625645006,-19935.08
625728001,2347.8500000000004
625769001,848996.79
625793009,1046.09
625865004,239.84
625892007,866.26
625943013,488.53
626074003,29208.93
626098009,304.63
626144002,1193.37
626234002,47327.81
626439006,17.71
626455007,51.18
626522000,76.93
626582004,121238.58
626668003,-33384.025
626679009,3429.4199999999996
626753005,75.69
626755004,131.85
626759001,-52.5
626764008,402287.33
626779009,-54.9
626781002,422.85
626862000,3703.58
626888007,15.9
626952000,-105.0
626986001,9164.29
627008003,-122947.20000000007
627111009,42.36
627141009,9416.58
627179006,-116599.96
627283007,4.72
627406004,29112.23
627505002,22.75
627506006,30.96
627532008,604.43
627646007,104.7
627695007,24.18
627729006,0.38
627769001,13950.73
627810002,29389.45
627839000,193.04
627860000,36531.36
627883005,92.16
627885009,78.26
627896006,764.13
627913002,7815.56
627918003,19041.74
627934009,90079.36
627972019,2.35
628141009,325.08
628151009,-105.0
628169018,41.71
628278003,-52.5
628332005,15.2
628377005,-52.48
628451008,88763.76
628489001,81898.57999999999
628491006,24317.405
628502008,1022.56
628509009,13368.99
628514002,320498.15
628522004,112626.72
628573008,322888.94
628589000,7.67
628626004,132383.21
628707009,65.8
628777009,3032.71
628779001,6.28
628798005,3.92
628815003,40185.49
628823004,40.49
628828004,2133.79
628895009,12.53
629014001,-52.5
629128003,1957.31
629255005,11172.58
629299001,38758.86
629409005,7935.62
629424003,-5135.5500000000175
629438007,24.720000000000002
629469005,6064.86
629479007,8022.47
629489001,817113.27
629600007,24264.69
629624001,35.05
629728005,-50.0
629732002,22.4
629739001,0.56
629747009,43.68
629749001,86.17
